item_name,item_id,item_category_id
1C: Audiobooks. Chekhov A.P. Stories (Digipack),406,45
1C: Audiobooks. We read and sing in English! Songs and poems for kids (Jewel),407,45
1C: Audiobooks. Wonderful Tales (Digipack),408,45
1C: Audiobooks. Chukovsky K. Dr. Aibolit (Jewel),409,45
1C: Audiobooks. Chukovsky K.I. Moidodyr and other fairy tales (Digipack),410,45
1C: Audiobooks. Charlotte Bronte. Jen Eyre (Digipack),411,45
1C: Audiobooks. Charlotte Bronte. Jen Eyre [PC Digital],412,44
1C: Audiobooks. Shakhidzhanyan V.V. Learning to Speak in Public (Jewel),413,45
1C: Audiobooks. THIS. Hoffmann. Nutcracker (Jewel),414,45
"1C: Audiobooks. Edgar Poe. Descent into the Maelstrom. [PC, Digital]",415,44
1C: Audiobooks. A collection of horror stories for children [Digital version],416,44
1C: Audio theater. A.I. Kuprin. Favorites (DVD-Digipack),417,45
1C: Audio theater. A.N. Ostrovsky. Forest (Jewel),418,45
"1C: Audio theater. A.S. Pushkin. Fairy tales. Poem ""Ruslan and Lyudmila"". (Digipack)",419,45
1C: Audio theater. Wagner N.P. Tales of Purring Cat [Digital Version],420,44
1C: Audio theater. Gogol N.V. Dead Souls (DVD-Digipack),421,45
1C: Audio theater. Gogol N.V. Dead Souls [Digital Version],422,44
1C: Audio theater. Hoffman E.T.A. The Nutcracker (featuring V. Gaft) (Digipack),423,45
1C: Audio theater. Griboyedov A.S. Woe from Wit (play) (Jewel),424,45
1C: Audio theater. Gustave Flaubert. Madame Bovary (Digipack),425,45
1C: Audio theater. J. Verne. Chasing the Meteor (Digipack),426,45
1C: Audio theater. Johann Strauss. Gypsy Baron (Jewel),427,45
1C: Audio theater. Stories about the brave and resourceful. Collection of children's audio plays (Digipack),428,45
1C: Audio theater. Collection of audio performances based on the works of A.P. Chekhov. (DVD Digipack),429,45
1C: Audio theater. Collection of fairy tales by A. Usachev (Digipack),430,45
1C: Audio theater. Collection of fairy tales by V. Gauf. (Digipack),431,45
1C: Audio theater. A collection of fairy tales by Saltykov-Shchedrin performed by E. Vesnik. (DVD Digipack),432,45
1C: Audio theater. Ch. Perrault collection of fairy tales (Digipack),433,45
1C: Audio theater. Collection of fairy tales Ch. Perrault [Digital version],434,44
1C: Audio theater. Lagin L. Starik Hottabych (starring A. Dzhigarkhanyan) (Digipack),435,45
1C: Audio theater. Lermontov M.Yu. A Hero of Our Time (DVD-digipack),436,45
1C: Audio theater. Lermontov M.Yu. Hero of Our Time [Digital],437,44
1C: Audio theater. The best works of Russian writers. About Love (DVD-Digipack),438,45
1C: Audio theater. The Best Tales of the Great Storytellers (Digipack),439,45
1C: Audio theater. M.Yu. Lermontov. Masquerade Digipack,440,45
1C: Audio theater. Masters of Russian satire of the 19th century. Audio performances based on works. (Digipack),441,45
1C: Audio theater. Molière J. Tartuffe (Jewel),442,45
1C: Audio theater. Wise tales. Audio performances for children. (Digipack),443,45
1C: Audio theater. Oleg Kurguzov. Stories and stories for children (Digipack),444,45
1C: Audio theater. Helpful riddles. (Digipack),445,45
1C: Audio theater. Pushkin A.S. Boris Godunov [Digital version],446,44
1C: Audio theater. Pushkin A.S. Shot (with the participation of V. Gaft) [Digital version],447,44
1C: Audio theater. Pushkin A.S. Eugene Onegin (feat. V. Gaft) (Digipack),448,45
1C: Audio theater. Russian writers of the late 19th - early 20th century. (DVD Digipack),449,45
1C: Audio theater. Tales of Evgeny Schwartz. Audio plays for children (Digipack),450,45
1C: Audio theater. Tales of the Purring Cat (Jewel),451,45
1C: Audio theater. Tales for Adults About Wives [PC Digital],452,44
1C: Audio theater. Tales for little princesses (Digipack),453,45
1C: Audio theater. Tales for Boys (Digipack),454,45
1C: Audio theater. Tales for Boys [Digital],455,44
1C: Audio theater. Tales and stories from different corners of the earth (DVD-Digipack),456,45
1C: Audio theater. Good old stories. Audio plays for children (Digipack),457,45
"1C: Audio theater. Tolstoy L. ""Kreutzer Sonata"" (radio play) (Jewel)",458,45
1C: Audio theater. William Shakespeare. Comedy of Errors (Digipack),459,45
1C: Audio theater. F.M. Dostoevsky. Brothers Karamazov (Jewel),460,45
1C: Audio theater. F.M. Dostoevsky. Moron. (Digipack),461,45
1C: Audio theater. Reader in Literature. 1 class. Digipack,462,45
1C: Audio theater. Chekhov A.P. Duel [Digital],463,44
1C: Bibl. developer. Development of complex reports in 1C: Predpr. 8. Syst. comp. data. 2nd edition (+CD),464,49
1C: Business course. Analysis of financial statements. Financial planning and budgeting,465,77
1C: Business course. How to start and grow your business,466,77
1C: Business course. Labor protection at small businesses,467,77
1C: Business course. Negotiations without losers,468,77
1C: Business course. Sales to the max!,469,77
"1C: Biological constructor 1.5 [PC, Digital version]",470,78
1C: Accounting 8 (rev.3.0) at a glance. Ed 4. Hartwich A.,471,49
1C: Accounting 8 (rev.3.0) at a glance. Ed 5. Hartwich A.,472,49
1C: Accounting 8 (rev.3.0) at a glance. Ed 6. Hartwich A.,473,49
"1C: Accounting 8 CORP: accounting in the parent organization. Vlasova M.A., Kharitonov S.A.",474,49
1C: Accounting 8 PROF for 5 users. Retail Distribution Supply (USB),475,73
1C: Accounting 8 PROF for 5 users. Supply for retail distribution.,476,73
1C: Accounting 8 PROF. Retail Distribution Supply (USB),477,73
1C: Accounting 8 PROF. Supply for retail distribution.,478,73
1C: Accounting 8 for beginners. S.A. Kharitonov,479,49
1C: Accounting 8 at a glance (edition 6) [Digital version],480,54
1C: Accounting 8 at a glance. Ed 3. Hartwich A. (as amended 2.0),481,49
1C: Accounting 8. Basic version,482,73
1C: Accounting 8. Basic version + MS Office SBB,483,73
1C: Accounting 8. Educational version. Edition 6.,484,73
1C: Accounting 8. Educational version. Edition 7.,485,73
1C: Accounting 8. Educational version. Edition 8.,486,73
1C: Higher school. Linear Algebra and Analytic Geometry,487,77
1C: Higher school. Linear Algebra and Analytic Geometry [PC Digital],488,78
1C: Higher school. Mathematical analysis,489,77
"1C: Higher school. Calculus [PC, Digital]",490,78
1C:Money 8,491,73
"1С:Money 8 Electronic version [PC, Digital version]",492,76
1C: Document management. 200 Questions and Answers [Digital Version],493,54
"1C: Document management. 200 questions and answers. Lushnikov V.V., Bondarev A.V.",494,49
"1C: Preschool psychodiagnostics [PC, Digital version]",495,76
1C: Salary and Personnel Management 8. Basic version.,496,73
1C: Payroll and HR 8. First steps [Digital version],497,54
1C: Salary and Personnel Management 8. First steps. M.E. Medvedeva (+CD),498,49
"1C: Collection of toys ""Lock On: modern combat aviation""",499,30
"1C: Toy Collection ""Battle of Britain 2: Wings of Victory"" DVD",500,30
"1С:Toy collection ""Bolek and Lelek in kindergarten"" [PC, Digital version]",501,31
"1C: E5 Brigade: New Alliance Toy Collection (Steam version) [PC, Digital version]",502,31
"1C: Behind Enemy Lines 2 Toy Collection [PC, Digital]",503,31
"1С:Toy Collection ""Behind Enemy Lines"" (Steam version) [PC, Digital version]",504,31
"1C:Toy Collection ""Behind Enemy Lines: Saboteurs 2"" [PC, Digital]",505,31
"1C: Behind Enemy Lines: Saboteurs Toy Collection [PC, Digital]",506,31
"1C: Collection of toys ""Vivisector. The Beast inside"" [PC, Digital version]",507,31
"1C: Collection of toys ""Luntik. Preparing for school"" [PC, Digital version]",508,31
"1C: ""Blood Magic: Time of Shadows"" Toy Collection [PC, Digital]",509,31
"1C: Collection of toys ""Madagascar""",510,30
"1C: Collection of toys ""Well, wait a minute! Issue 3. Song for the hare"" [PC, Digital version]",511,31
"1C: Rex and Wizards Toy Collection [PC, Digital]",512,31
"1C: Rex and the Time Machine Toy Collection [PC, Digital]",513,31
"1C: ""Rex and Pirate Treasures"" Toy Collection [PC, Digital]",514,31
"1C: Dungeon Nurses Toy Collection [PC, Digital]",515,31
"1C:Toy Collection ""Death to Spies"" (Steam version) [PC, Digital version]",516,31
"1C: ""Counting with Rex"" Toy Collection [PC, Digital]",517,31
"1C:Ascension to the Throne Toy Collection (Steam version) [PC, Digital version]",518,31
"1C: Collection of toys. ""You Are Empty"" [PC, Digital]",519,31
1C: Collection of toys. Alyosha Popovich & Tugarin the Serpent [PC Digital],520,31
1C: Collection of toys. Dobrynya Nikitich & Serpent Gorynych [PC Digital],521,31
1C: Collection of toys. War Tomorrow: The K Factor [PC Digital],522,31
"1C: Laboratory. Biology, 6-9 cells. Breath [PC, Digital]",523,78
1C: Laboratory. Secrets of Time and Space [PC Digital],524,78
"1С: Mathematical constructor 5.5 + set of interactive models [PC, Digital version]",525,78
"1C: Mathematical constructor 5.5 [PC, Digital version]",526,78
1C: Mathematical Constructor 6.0 (DVD-Box),527,77
"1C: Mathematical constructor 6.0 [PC, Digital version]",528,78
1C: Computer world TeachPro 3ds max 6,529,77
1C: Computer World TeachPro MS Excel 2002,530,77
1C: Computer World TeachPro Microsoft Windows Vista (DVD-Box),531,77
1C: Computer World TeachPro Computer graphics and design on DVD,532,77
1C: World of Computer Computer courses. Basic Computer Training (DVD-Box),533,77
1C: Computer World Solo on the keyboard,534,77
1С:Taxpayer 8,535,73
"1С:Taxpayer 8. Electronic version [PC, Digital version]",536,76
1C: Return number Russian Language for Toddlers Simulator Game for Kids with Parents [PC Digital],537,78
"1C: Education 5. School [PC, Digital version]",538,78
"1C: Educational collection. Literacy school. Intensive Russian Course [PC, Digital]",539,78
"1C: Educational collection. Literacy school. Primary Student's Guide [PC, Digital]",540,78
1C: Educational collection. Deutsch Platinum DeLuxe,541,77
1C: Educational collection. English Platinum Deluxe,542,77
"1C: Educational collection. English today. English crosswords, idioms and phrases. verbs (Jewel)",543,77
1C: Educational collection. English today. Basic course for self-study (Jewel),544,77
1C: Educational collection. English today. Interactive English Dictionary (Jewel),545,77
1C: Educational collection. English today. Language course for self-study (Jewel),546,77
1C: Educational collection. English today. Advanced self-study course (Jewel),547,77
1C: Educational collection. Espanol Platinum DeLuxe,548,77
1C: Educational collection. Francais Platinum DeLuxe,549,77
1C: Educational collection. Italiano Platinum,550,77
1C: Educational collection. Italiano Platinum DeLuxe,551,77
1C: Educational collection. Japanese Platinum DeLuxe,552,77
1C: Educational collection. Little English. Me and my friends. Games and exercises for toddlers (Jewel),553,77
1C: Educational collection. Little English. Me and my house. Games and exercises for toddlers (Jewel),554,77
1C: Educational collection. Little English. I and my family. Games and exercises for toddlers (Jewel),555,77
1C: Educational collection. Oxford Platinum Deluxe,556,77
1C: Educational collection. Russian language with the computer. The first step Russian language,557,77
"1C: Educational collection. ABC. Games, exercises, cartoons for learning the alphabet DVD(Jewel)",558,77
"1C: Educational collection. Algebra, grades 7-11",559,77
1C: Educational collection. English for schoolchildren in grades 1-4,560,77
1C: Educational collection. English for schoolchildren in grades 5-9,561,77
"1C: Educational collection. English language? Easy! Letters, numbers, first words (Jewel)",562,77
"1C: Educational collection. English language? Easy! Letters, numbers, first words [PC, Digital",563,78
"1C: Educational collection. English language? Easy! Expand Your Vocabulary [PC, Digital Ver",564,78
1C: Educational collection. English language? Easy! Learning to build sentences (Jewel),565,77
1C: Educational collection. Funny rules of the road. Educational games for children (Jewel),566,77
1C: Educational collection. Fun lessons in children's etiquette. Play and Learn [PC Digital],567,78
1C: Educational collection. Magic Paints for Girls [PC Digital],568,78
1C: Educational collection. Magic Colors for Boys [PC Digital],569,78
1C: Educational collection. Magic colors. Funny Animals (Jewel),570,77
"1C: Educational collection. Home simulator, 1st class. Russian language, mathematics (Jewel)",571,77
"1C: Educational collection. Home simulator, 1st class. Russian language, mathematics [PC, Digital ver",572,78
"1C: Educational collection. Home simulator, 2nd grade. Russian language, mathematics (Jewel)",573,77
"1C: Educational collection. Home simulator, 5th grade. Russian language, mathematics [PC, Digital ver",574,78
"1C: Educational collection. Home simulator, 6th grade. Russian language, mathematics [PC, Digital ver",575,78
"1C: Educational collection. Home trainer, 2nd grade. Russian language, mathematics [PC, Digital ver",576,78
"1C: Educational collection. Home trainer, 3rd grade. Russian language, mathematics [PC, Digital ver",577,78
"1C: Educational collection. Home trainer, 4th grade. Russian language, mathematics [PC, Digital ver",578,78
"1C: Educational collection. Learning units of measurement! Interactive Simulator [PC, Digital Version",579,78
1C: Educational collection. Interactive Encyclopedia of Mathematics for Primary School (Jewel),580,77
"1C: Educational collection. Interactive Encyclopedia of Mathematics for Primary School [PC, Digital",581,78
1C: Educational collection. Interactive encyclopedia of the Russian language for elementary school (Jewel),582,77
"1C: Educational collection. Interactive encyclopedia of the Russian language for elementary school [PC,",583,78
"1C: Educational collection. Computer Science, Grade 1 (Jewel)",584,77
"1C: Educational collection. Computer Science, Grade 1 [PC, Digital Version]",585,78
"1C: Educational collection. Informatics, Grade 2 (Jewel)",586,77
"1C: Educational collection. Informatics, Grade 2 [PC, Digital version]",587,78
"1C: Educational collection. Computer Science, Grade 3 (Jewel)",588,77
"1C: Educational collection. Informatics. Grade 3 [PC, Digital]",589,78
1C: Educational collection. Informatics. 4th grade (Jewel),590,77
"1C: Educational collection. History of the Ancient World, Grade 5",591,77
1C: Educational collection. Ancient History Grade 5 [PC Digital],592,78
"1C: Educational collection. History of the New Age, Grade 7",593,77
"1C: Educational collection. History of the New Age, Grade 8",594,77
1C: Educational collection. History of Russian life since ancient times (Jewel),595,77
1C: Educational collection. Keyboard writing. Beginner Course (DVD-box),596,77
1C: Educational collection. Summer school. Go to 3rd grade (Jewel),597,77
"1C: Educational collection. Summer school. Let's move on to 3rd grade! [PC, Digital]",598,78
1C: Educational collection. Summer school. Go to 4th grade (Jewel),599,77
"1C: Educational collection. Summer school. Let's move on to 4th grade! [PC, Digital]",600,78
1C: Educational collection. Summer school. Going to Grade 2 (Jewel),601,77
"1C: Educational collection. Summer school. Let's move on to 2nd grade! [PC, Digital]",602,78
1C: Educational collection. Summer school. Entering the 1st class (Jewel),603,77
1C: Educational collection. Maths. Check,604,77
1C: Educational collection. Maths. Tricky puzzles,605,77
1C: Educational collection. World of Animals and Plants (DVD-box),606,77
1C: Educational collection. My fun book,607,77
1C: Educational collection. German for schoolchildren in grades 1-4,608,77
1C: Educational collection. German language for students (incl. port. version) (Jewel),609,77
1C: Educational collection. The first lessons of a preschooler. Russian Language and Mathematics (Jewel),610,77
"1C: Educational collection. The first lessons of a preschooler. Russian language and mathematics [PC, Digital version",611,78
"1C: Educational collection. First Grader Gift [PC, Digital]",612,78
1C: Educational collection. Useful lessons. Algebra in 10 minutes a day. Grade 7 (Jewel),613,77
1C: Educational collection. Useful lessons. Geometry in 10 minutes a day. Grade 7 (Jewel),614,77
1C: Educational collection. Useful lessons. Geometry in 10 minutes a day. Grade 8 (Jewel),615,77
"1C: Educational collection. Useful lessons. Math in 10 minutes a day. Grade 1 [PC, Digital",616,78
1C: Educational collection. Useful lessons. Math in 10 minutes a day. 2nd grade (Jewel),617,77
"1C: Educational collection. Useful lessons. Math in 10 minutes a day. Grade 2 [PC, Digital",618,78
"1C: Educational collection. Useful lessons. Math in 10 minutes a day. Grade 3 [PC, Digital",619,78
"1C: Educational collection. Useful lessons. Math in 10 minutes a day. Grade 4 [PC, Digital",620,78
1C: Educational collection. Useful lessons. Math in 10 minutes a day. 5th grade (Jewel),621,77
"1C: Educational collection. Useful lessons. Math in 10 minutes a day. Grade 5 [PC, Digital",622,78
"1C: Educational collection. Useful lessons. Math in 10 minutes a day. Grade 6 [PC, Digital",623,78
"1C: Educational collection. Useful lessons. Russian language in 10 minutes a day. 1 class [PC, Digital in",624,78
1C: Educational collection. Useful lessons. Russian language in 10 minutes a day. 1st class (Jewel),625,77
1C: Educational collection. Useful lessons. Russian language in 10 minutes a day. 2nd grade (Jewel),626,77
"1C: Educational collection. Useful lessons. Russian language in 10 minutes a day. Grade 2 [PC, Digital",627,78
1C: Educational collection. Useful lessons. Russian language in 10 minutes a day. 3rd grade (Jewel),628,77
"1C: Educational collection. Useful lessons. Russian language in 10 minutes a day. Grade 3 [PC, Digital",629,78
"1C: Educational collection. Useful lessons. Russian language in 10 minutes a day. Grade 4 [PC, Digital",630,78
1C: Educational collection. Useful lessons. Russian language in 10 minutes a day. 5th grade (Jewel),631,77
"1C: Educational collection. Useful lessons. Russian language in 10 minutes a day. Grade 5 [PC, Digital",632,78
"1C: Educational collection. Useful lessons. Russian language in 10 minutes a day. Grade 6 [PC, Digital",633,78
1C: Educational collection. Useful lessons. Russian language in 10 minutes a day. Grade 7 (Jewel),634,77
1C: Educational collection. Useful lessons. Chemistry in 10 minutes a day. Grade 8 (Jewel),635,77
1C: Educational collection. Useful lessons. Chemistry in 10 minutes a day. Grade 9 (Jewel),636,77
1C: Educational collection. Professor Higgins. English without an accent! Version 6.0,637,77
1C: Educational collection. Professor Higgins. English without an accent! Version 6.5 (Jewel),638,77
